datetime,temperature,humidity,wind_speed,precipitation
2020-01-22 08:00:00,20.61,48,5.5,4.57
2020-01-22 09:00:00,9.99,28,0.15,5.93
2020-01-22 10:00:00,30.43,64,10.99,14.83
2020-01-22 11:00:00,2.84,88,7.98,11.34
2020-01-22 12:00:00,12.96,65,13.75,0.39
2020-01-22 13:00:00,22.41,45,12.27,3.48
2020-01-22 14:00:00,2.14,31,0.04,1.06
2020-01-22 15:00:00,23.24,48,13.89,11.32
2020-01-22 16:00:00,30.65,53,11.45,15.72
2020-01-22 17:00:00,23.28,87,7.83,16.45
2020-01-22 18:00:00,21.3,70,11.86,15.54
2020-01-22 19:00:00,3.78,54,4.92,4.99
2020-01-22 20:00:00,23.79,54,1.55,2.44
2020-01-22 21:00:00,2.28,20,2.47,12.54
2020-01-22 22:00:00,-2.63,68,4.73,15.84
2020-01-22 23:00:00,16.9,30,13.06,16.19
2020-01-23 00:00:00,6.18,71,0.31,2.33
2020-01-23 01:00:00,-5.07,90,5.04,16.42
2020-01-23 02:00:00,5.03,54,13.42,3.07
2020-01-23 03:00:00,23.0,39,14.8,4.32
2020-01-23 04:00:00,4.01,61,5.76,2.27
2020-01-23 05:00:00,4.72,74,1.91,7.41
2020-01-23 06:00:00,17.75,26,9.01,2.41
2020-01-23 07:00:00,10.39,46,8.18,14.03
2020-01-23 08:00:00,29.48,39,2.19,3.44
2020-01-23 09:00:00,0.54,44,8.26,14.7
2020-01-23 10:00:00,-9.97,33,5.36,6.45
2020-01-23 11:00:00,-5.11,46,10.27,3.1
2020-01-23 12:00:00,25.64,56,13.04,11.09
2020-01-23 13:00:00,32.4,54,4.8,9.38
2020-01-23 14:00:00,6.51,100,12.32,12.21
2020-01-23 15:00:00,-4.95,82,6.52,5.27
2020-01-23 16:00:00,22.94,32,4.36,7.9
2020-01-23 17:00:00,24.78,71,13.78,18.11
2020-01-23 18:00:00,16.93,41,9.06,1.62
2020-01-23 19:00:00,7.36,57,13.65,2.41
2020-01-23 20:00:00,27.73,77,12.87,16.72
2020-01-23 21:00:00,-4.63,51,2.16,19.49
2020-01-23 22:00:00,-6.66,49,12.33,19.49
2020-01-23 23:00:00,31.0,56,11.14,10.07
2020-01-24 00:00:00,-3.27,35,10.68,2.79
2020-01-24 01:00:00,18.46,28,5.17,6.43
2020-01-24 02:00:00,21.48,54,14.98,12.56
2020-01-24 03:00:00,5.65,26,5.81,19.61
2020-01-24 04:00:00,25.07,67,7.32,19.14
2020-01-24 05:00:00,17.04,84,7.1,1.45
2020-01-24 06:00:00,-8.89,27,14.09,17.95
2020-01-24 07:00:00,25.55,69,7.8,19.58
2020-01-24 08:00:00,16.41,97,3.55,2.62
2020-01-24 09:00:00,5.97,78,5.95,1.15
2020-01-24 10:00:00,-2.52,80,6.96,4.85
2020-01-24 11:00:00,24.1,45,2.07,3.13
2020-01-24 12:00:00,26.73,32,9.51,15.86
2020-01-24 13:00:00,34.4,88,2.39,11.44
2020-01-24 14:00:00,-8.61,60,11.29,5.75
2020-01-24 15:00:00,23.26,32,6.4,13.71
2020-01-24 16:00:00,26.95,66,13.31,0.01
2020-01-24 17:00:00,11.21,77,9.68,18.37
2020-01-24 18:00:00,26.91,40,9.77,10.48
2020-01-24 19:00:00,-2.9,96,0.28,14.71
2020-01-24 20:00:00,-1.71,23,3.24,19.5
2020-01-24 21:00:00,3.15,23,13.53,5.21
2020-01-24 22:00:00,20.37,95,2.03,14.26
2020-01-24 23:00:00,14.48,63,4.23,3.95
2020-01-25 00:00:00,2.36,37,3.96,4.54
2020-01-25 01:00:00,-7.9,70,7.06,2.05
2020-01-25 02:00:00,6.33,97,12.38,13.44
2020-01-25 03:00:00,12.57,79,1.11,3.59
2020-01-25 04:00:00,34.09,73,14.12,8.63
2020-01-25 05:00:00,19.3,95,9.73,13.6
2020-01-25 06:00:00,33.34,88,13.2,14.98
2020-01-25 07:00:00,24.48,74,14.74,18.79
2020-01-25 08:00:00,21.04,84,10.28,12.16
2020-01-25 09:00:00,7.21,62,13.32,13.09
2020-01-25 10:00:00,10.31,98,9.93,17.09
2020-01-25 11:00:00,15.8,92,0.07,9.19
2020-01-25 12:00:00,21.94,74,13.46,12.07
2020-01-25 13:00:00,18.07,78,10.46,12.44
2020-01-25 14:00:00,34.39,38,12.65,7.0
2020-01-25 15:00:00,31.18,22,6.4,16.45
2020-01-25 16:00:00,3.1,61,1.96,16.27
2020-01-25 17:00:00,29.12,54,14.94,19.86
2020-01-25 18:00:00,25.68,71,13.05,2.16
2020-01-25 19:00:00,27.41,33,13.85,0.75
2020-01-25 20:00:00,20.96,35,0.12,19.2
2020-01-25 21:00:00,3.32,48,11.87,16.75
2020-01-25 22:00:00,29.77,41,12.12,19.88
2020-01-25 23:00:00,15.13,41,3.59,11.98
2020-01-26 00:00:00,5.73,98,0.89,7.5
2020-01-26 01:00:00,4.62,82,7.99,0.18
2020-01-26 02:00:00,11.64,51,7.5,10.21
2020-01-26 03:00:00,4.33,61,6.15,19.6
2020-01-26 04:00:00,31.05,85,9.57,8.25
2020-01-26 05:00:00,20.54,73,2.95,7.25
2020-01-26 06:00:00,-9.56,99,12.79,12.07
2020-01-26 07:00:00,14.12,34,1.26,2.06
2020-01-26 08:00:00,21.23,83,5.08,11.97
2020-01-26 09:00:00,27.01,30,5.55,5.76
2020-01-26 10:00:00,-4.38,87,14.82,14.22
2020-01-26 11:00:00,5.7,28,7.71,14.76
2020-01-26 12:00:00,14.62,24,9.49,15.97
2020-01-26 13:00:00,-4.41,21,7.81,3.07
2020-01-26 14:00:00,17.09,42,1.94,14.3
2020-01-26 15:00:00,19.24,50,1.44,11.83
2020-01-26 16:00:00,-0.37,79,7.53,1.01
2020-01-26 17:00:00,10.57,70,11.75,5.26
2020-01-26 18:00:00,25.01,90,7.42,14.23
2020-01-26 19:00:00,7.45,64,11.51,0.1
2020-01-26 20:00:00,-3.85,20,1.15,2.61
2020-01-26 21:00:00,-5.59,77,13.48,11.92
2020-01-26 22:00:00,32.22,85,5.23,8.56
2020-01-26 23:00:00,14.85,71,2.76,9.82
2020-01-27 00:00:00,-8.52,93,3.51,3.67
2020-01-27 01:00:00,34.2,40,3.24,15.15
2020-01-27 02:00:00,9.93,74,0.63,8.96
2020-01-27 03:00:00,13.71,26,12.64,13.24
2020-01-27 04:00:00,28.95,83,4.35,5.81
2020-01-27 05:00:00,19.69,23,11.49,14.88
2020-01-27 06:00:00,-3.87,85,7.32,2.14
2020-01-27 07:00:00,22.29,32,2.55,11.04
2020-01-27 08:00:00,32.08,100,5.05,5.55
2020-01-27 09:00:00,29.89,25,13.73,4.54
2020-01-27 10:00:00,21.99,35,14.04,6.86
2020-01-27 11:00:00,26.2,82,2.08,7.95
2020-01-27 12:00:00,16.38,34,1.75,11.81
2020-01-27 13:00:00,0.15,53,10.01,7.07
2020-01-27 14:00:00,28.58,45,11.11,14.64
2020-01-27 15:00:00,0.17,69,2.15,0.52
2020-01-27 16:00:00,15.36,40,1.31,14.95
2020-01-27 17:00:00,16.12,55,9.35,10.94
2020-01-27 18:00:00,-6.31,41,8.4,11.27
2020-01-27 19:00:00,21.95,100,5.64,18.23
2020-01-27 20:00:00,33.7,92,0.93,19.86
2020-01-27 21:00:00,17.39,30,11.2,14.93
2020-01-27 22:00:00,-8.99,84,1.37,14.56
2020-01-27 23:00:00,21.12,40,10.75,2.65
2020-01-28 00:00:00,22.03,87,13.3,15.54
2020-01-28 01:00:00,17.4,40,12.85,10.89
2020-01-28 02:00:00,6.08,21,3.54,12.17
2020-01-28 03:00:00,17.13,51,10.92,2.25
2020-01-28 04:00:00,32.34,82,10.4,16.05
2020-01-28 05:00:00,29.39,50,10.98,15.65
2020-01-28 06:00:00,-0.69,92,5.6,19.5
2020-01-28 07:00:00,-4.18,76,3.92,16.45
2020-01-28 08:00:00,15.05,64,3.4,12.48
2020-01-28 09:00:00,24.1,71,1.76,1.57
2020-01-28 10:00:00,32.64,45,13.24,6.07
2020-01-28 11:00:00,28.92,35,7.92,13.44
2020-01-28 12:00:00,12.97,76,1.94,1.71
2020-01-28 13:00:00,31.0,22,9.94,5.72
2020-01-28 14:00:00,-0.36,51,12.34,19.94
2020-01-28 15:00:00,25.15,78,7.3,6.01
2020-01-28 16:00:00,23.69,69,8.79,11.84
2020-01-28 17:00:00,25.69,74,6.91,7.2
2020-01-28 18:00:00,7.23,81,7.92,7.13
2020-01-28 19:00:00,7.69,26,7.05,7.23
2020-01-28 20:00:00,1.3,50,12.28,7.87
2020-01-28 21:00:00,28.31,77,8.71,1.1
2020-01-28 22:00:00,6.93,47,5.79,15.57
2020-01-28 23:00:00,5.77,33,1.98,9.45
2020-01-29 00:00:00,21.49,23,3.24,10.78
2020-01-29 01:00:00,29.12,51,2.69,2.06
2020-01-29 02:00:00,5.2,39,3.17,13.25
2020-01-29 03:00:00,6.76,43,12.29,19.75
2020-01-29 04:00:00,22.6,41,4.57,7.98
2020-01-29 05:00:00,28.29,40,4.53,12.73
2020-01-29 06:00:00,7.19,68,2.79,12.38
2020-01-29 07:00:00,15.64,80,1.09,10.89
2020-01-29 08:00:00,16.1,99,0.81,1.33
2020-01-29 09:00:00,0.98,42,6.85,14.44
2020-01-29 10:00:00,3.73,55,14.88,4.22
2020-01-29 11:00:00,17.29,92,1.36,4.14
2020-01-29 12:00:00,19.91,55,11.36,19.63
2020-01-29 13:00:00,18.43,50,1.98,19.72
2020-01-29 14:00:00,21.03,79,8.67,3.12
2020-01-29 15:00:00,-4.53,87,3.74,4.59
2020-01-29 16:00:00,11.05,28,2.5,18.49
2020-01-29 17:00:00,10.32,29,13.98,9.31
2020-01-29 18:00:00,21.39,77,1.25,1.11
2020-01-29 19:00:00,-0.25,86,1.34,3.97
2020-01-29 20:00:00,22.65,67,6.68,14.99
2020-01-29 21:00:00,10.67,92,2.16,9.24
2020-01-29 22:00:00,8.76,66,9.16,2.48
2020-01-29 23:00:00,-5.38,78,9.58,9.88
2020-01-30 00:00:00,33.33,41,13.35,1.51
2020-01-30 01:00:00,4.13,77,4.32,10.46
2020-01-30 02:00:00,9.35,52,3.37,0.77
2020-01-30 03:00:00,-4.19,70,1.63,1.77
2020-01-30 04:00:00,28.08,45,9.46,10.92
2020-01-30 05:00:00,-9.69,86,8.14,8.34
2020-01-30 06:00:00,3.56,37,7.11,13.69
2020-01-30 07:00:00,9.49,43,6.57,12.19
2020-01-30 08:00:00,17.95,89,14.79,15.81
2020-01-30 09:00:00,-5.01,56,13.1,4.18
2020-01-30 10:00:00,-8.91,21,11.87,11.04
2020-01-30 11:00:00,18.93,78,13.99,17.52
2020-01-30 12:00:00,4.31,66,6.76,3.28
2020-01-30 13:00:00,5.38,60,11.31,15.09
2020-01-30 14:00:00,33.89,77,2.78,4.61
2020-01-30 15:00:00,-8.6,86,11.34,4.49
2020-01-30 16:00:00,-1.93,35,6.82,14.85
2020-01-30 17:00:00,-6.66,89,10.82,17.98
2020-01-30 18:00:00,22.04,77,6.08,12.05
2020-01-30 19:00:00,-0.14,58,6.8,7.81
2020-01-30 20:00:00,22.46,95,1.57,1.65
2020-01-30 21:00:00,8.5,49,5.29,14.36
2020-01-30 22:00:00,14.46,29,2.77,7.33
2020-01-30 23:00:00,-6.92,26,2.11,14.78
2020-01-31 00:00:00,34.33,21,4.53,1.69
2020-01-31 01:00:00,26.25,94,14.78,13.56
2020-01-31 02:00:00,34.4,96,10.14,2.56
2020-01-31 03:00:00,-8.36,51,8.68,18.33
2020-01-31 04:00:00,23.57,53,12.29,12.71
2020-01-31 05:00:00,22.22,72,3.55,8.97
2020-01-31 06:00:00,20.37,74,3.7,3.89
2020-01-31 07:00:00,23.35,32,0.79,15.87
2020-01-31 08:00:00,28.85,83,0.81,17.73
2020-01-31 09:00:00,16.74,32,1.4,3.2
2020-01-31 10:00:00,24.39,70,0.5,8.28
2020-01-31 11:00:00,19.83,45,4.03,17.94
2020-01-31 12:00:00,12.74,94,6.33,14.39
2020-01-31 13:00:00,15.59,68,14.55,5.49
2020-01-31 14:00:00,6.45,26,14.39,8.69
2020-01-31 15:00:00,16.92,71,0.83,6.82
2020-01-31 16:00:00,13.01,96,2.29,12.85
2020-01-31 17:00:00,-5.97,64,7.32,1.97
2020-01-31 18:00:00,16.11,33,10.11,3.18
2020-01-31 19:00:00,-3.61,57,9.0,10.26
2020-01-31 20:00:00,19.95,92,12.6,8.95
2020-01-31 21:00:00,24.2,42,7.46,17.47
2020-01-31 22:00:00,31.61,60,4.66,13.83
2020-01-31 23:00:00,28.58,25,9.02,8.68
2020-02-01 00:00:00,27.03,73,1.45,5.91
2020-02-01 01:00:00,19.5,25,13.66,8.52
2020-02-01 02:00:00,24.5,82,3.05,0.3
2020-02-01 03:00:00,-6.37,82,5.61,16.43
2020-02-01 04:00:00,32.05,91,3.21,18.27
2020-02-01 05:00:00,13.49,54,8.97,10.92
2020-02-01 06:00:00,-0.79,38,12.64,5.26
2020-02-01 07:00:00,10.39,87,5.62,16.83
2020-02-01 08:00:00,14.74,71,4.78,1.38
2020-02-01 09:00:00,-8.54,74,13.57,9.68
2020-02-01 10:00:00,-6.56,33,4.08,4.69
2020-02-01 11:00:00,11.09,42,13.35,9.52
2020-02-01 12:00:00,28.91,50,5.14,4.31
2020-02-01 13:00:00,-1.37,27,5.94,5.49
2020-02-01 14:00:00,17.28,47,3.82,12.49
2020-02-01 15:00:00,16.01,77,11.2,15.27
2020-02-01 16:00:00,-0.26,89,7.77,6.09
2020-02-01 17:00:00,-4.76,67,11.35,1.77
2020-02-01 18:00:00,33.71,43,1.53,1.88
2020-02-01 19:00:00,21.25,22,1.2,6.95
2020-02-01 20:00:00,24.69,28,11.5,1.25
2020-02-01 21:00:00,-7.17,22,12.64,15.75
2020-02-01 22:00:00,13.8,82,6.24,14.18
2020-02-01 23:00:00,24.8,39,3.13,1.1
2020-02-02 00:00:00,-3.68,85,0.54,18.09
2020-02-02 01:00:00,-8.45,40,10.27,17.88
2020-02-02 02:00:00,23.93,56,8.13,7.21
2020-02-02 03:00:00,23.67,36,12.85,9.05
2020-02-02 04:00:00,-4.22,30,0.15,2.44
2020-02-02 05:00:00,0.7,70,9.83,2.26
2020-02-02 06:00:00,9.65,76,12.21,15.58
2020-02-02 07:00:00,-9.31,80,3.97,16.88
2020-02-02 08:00:00,21.66,20,10.18,19.55
2020-02-02 09:00:00,6.55,38,0.08,19.06
2020-02-02 10:00:00,6.43,94,8.64,12.6
2020-02-02 11:00:00,32.1,48,5.75,16.13
2020-02-02 12:00:00,20.77,52,10.71,4.62
2020-02-02 13:00:00,30.22,89,9.91,4.34
2020-02-02 14:00:00,14.33,59,13.29,7.86
2020-02-02 15:00:00,-8.46,85,10.66,18.84
2020-02-02 16:00:00,26.78,26,13.18,17.59
2020-02-02 17:00:00,26.89,49,1.75,9.42
2020-02-02 18:00:00,20.32,51,3.5,6.17
2020-02-02 19:00:00,4.32,83,9.43,13.79
2020-02-02 20:00:00,9.65,21,14.76,4.0
2020-02-02 21:00:00,1.38,33,9.52,13.24
2020-02-02 22:00:00,3.77,96,3.95,0.98
2020-02-02 23:00:00,-1.64,50,1.12,16.69
2020-02-03 00:00:00,0.92,62,2.09,5.0
2020-02-03 01:00:00,34.37,32,13.7,19.4
2020-02-03 02:00:00,27.75,76,4.3,10.71
2020-02-03 03:00:00,31.04,58,3.78,12.87
2020-02-03 04:00:00,33.47,93,7.43,16.05
2020-02-03 05:00:00,17.03,80,12.86,16.84
2020-02-03 06:00:00,15.46,86,2.82,9.17
2020-02-03 07:00:00,19.36,47,14.47,1.7
2020-02-03 08:00:00,11.22,75,6.86,15.8
2020-02-03 09:00:00,6.65,99,11.98,10.98
2020-02-03 10:00:00,4.02,98,13.53,4.35
2020-02-03 11:00:00,27.91,92,7.26,12.78
2020-02-03 12:00:00,31.82,69,11.19,13.39
2020-02-03 13:00:00,25.1,30,11.95,4.58
2020-02-03 14:00:00,20.59,42,4.47,17.56
2020-02-03 15:00:00,8.44,35,2.16,2.64
2020-02-03 16:00:00,16.59,74,14.45,6.72
2020-02-03 17:00:00,29.35,31,2.81,4.45
2020-02-03 18:00:00,16.41,56,9.74,17.96
2020-02-03 19:00:00,15.87,81,5.96,5.85
2020-02-03 20:00:00,16.02,36,6.97,13.27
2020-02-03 21:00:00,15.11,58,3.38,9.37
2020-02-03 22:00:00,11.17,22,1.12,8.52
2020-02-03 23:00:00,9.21,91,2.92,19.37
2020-02-04 00:00:00,15.28,83,0.6,10.38
2020-02-04 01:00:00,14.95,82,12.6,15.07
2020-02-04 02:00:00,12.63,59,2.65,17.14
2020-02-04 03:00:00,28.88,75,9.45,15.43
2020-02-04 04:00:00,12.7,68,2.96,13.34
2020-02-04 05:00:00,26.78,100,6.0,5.32
2020-02-04 06:00:00,-4.47,74,6.62,1.98
2020-02-04 07:00:00,24.91,27,3.55,18.07
2020-02-04 08:00:00,-9.68,86,6.86,3.34
2020-02-04 09:00:00,-5.63,47,10.75,8.61
2020-02-04 10:00:00,-4.0,57,1.0,16.34
2020-02-04 11:00:00,0.38,41,3.52,7.71
2020-02-04 12:00:00,21.49,45,7.02,18.5
2020-02-04 13:00:00,26.98,30,11.44,11.86
2020-02-04 14:00:00,2.89,72,5.01,8.48
2020-02-04 15:00:00,0.65,100,1.86,4.09
2020-02-04 16:00:00,26.45,93,0.37,13.34
2020-02-04 17:00:00,21.33,74,6.65,17.66
2020-02-04 18:00:00,11.65,35,5.86,9.76
2020-02-04 19:00:00,12.31,67,7.71,12.81
2020-02-04 20:00:00,-3.71,98,12.67,9.72
2020-02-04 21:00:00,3.07,92,0.43,15.81
2020-02-04 22:00:00,27.29,97,6.43,16.47
2020-02-04 23:00:00,17.24,90,0.13,9.95
2020-02-05 00:00:00,1.82,60,11.65,8.85
2020-02-05 01:00:00,31.9,61,7.85,13.32
2020-02-05 02:00:00,9.85,46,5.02,9.76
2020-02-05 03:00:00,-5.94,40,11.03,0.29
2020-02-05 04:00:00,10.24,53,8.44,18.97
2020-02-05 05:00:00,4.17,53,1.59,2.94
2020-02-05 06:00:00,25.81,99,8.24,12.12
2020-02-05 07:00:00,9.81,73,9.67,14.06
2020-02-05 08:00:00,17.33,62,3.08,18.03
2020-02-05 09:00:00,19.69,47,8.0,3.03
2020-02-05 10:00:00,13.71,84,3.34,17.34
2020-02-05 11:00:00,7.27,84,6.73,10.16
2020-02-05 12:00:00,-9.41,59,5.59,13.94
2020-02-05 13:00:00,-1.67,81,2.66,15.08
2020-02-05 14:00:00,28.06,58,11.14,16.38
2020-02-05 15:00:00,-1.5,62,2.4,12.5
2020-02-05 16:00:00,-9.05,47,8.28,6.53
2020-02-05 17:00:00,17.89,36,8.21,10.14
2020-02-05 18:00:00,5.42,39,0.5,6.8
2020-02-05 19:00:00,22.9,100,10.01,0.46
2020-02-05 20:00:00,2.85,76,9.63,11.22
2020-02-05 21:00:00,32.11,99,2.08,6.28
2020-02-05 22:00:00,10.3,93,9.34,14.74
2020-02-05 23:00:00,19.36,92,11.4,2.07
2020-02-06 00:00:00,14.67,95,5.72,12.2
2020-02-06 01:00:00,20.81,69,14.33,10.5
2020-02-06 02:00:00,-1.52,82,11.59,8.16
2020-02-06 03:00:00,29.38,21,8.71,18.58
2020-02-06 04:00:00,20.52,67,11.67,3.86
2020-02-06 05:00:00,21.77,31,13.74,1.71
2020-02-06 06:00:00,29.77,42,4.84,3.71
2020-02-06 07:00:00,17.27,62,2.62,14.24
2020-02-06 08:00:00,22.68,44,10.24,17.1
2020-02-06 09:00:00,25.44,92,1.11,9.3
2020-02-06 10:00:00,-0.85,63,5.42,2.5
2020-02-06 11:00:00,-8.94,81,12.77,10.23
2020-02-06 12:00:00,8.4,100,8.82,18.46
2020-02-06 13:00:00,1.5,95,13.78,13.75
2020-02-06 14:00:00,2.67,58,1.5,17.81
2020-02-06 15:00:00,19.28,51,3.6,14.85
2020-02-06 16:00:00,2.37,82,2.0,2.5
2020-02-06 17:00:00,13.82,69,13.84,9.21
2020-02-06 18:00:00,7.34,47,8.94,17.23
2020-02-06 19:00:00,34.71,78,13.01,15.61
2020-02-06 20:00:00,8.78,54,6.46,11.71
2020-02-06 21:00:00,24.24,97,4.94,10.38
2020-02-06 22:00:00,3.76,50,4.62,12.16
2020-02-06 23:00:00,-0.69,25,0.32,5.82
2020-02-07 00:00:00,-5.77,74,0.4,13.16
2020-02-07 01:00:00,1.06,21,12.36,19.49
2020-02-07 02:00:00,-4.66,48,8.25,11.64
2020-02-07 03:00:00,-5.78,39,8.88,7.13
2020-02-07 04:00:00,2.87,57,0.46,4.47
2020-02-07 05:00:00,-7.28,68,14.71,4.09
2020-02-07 06:00:00,18.36,63,9.65,0.1
2020-02-07 07:00:00,30.3,98,11.08,9.37
2020-02-07 08:00:00,26.36,39,11.41,7.2
2020-02-07 09:00:00,13.31,84,7.46,12.1
2020-02-07 10:00:00,-7.29,52,6.83,9.56
2020-02-07 11:00:00,9.44,79,13.2,8.37
2020-02-07 12:00:00,-5.54,58,13.67,3.81
2020-02-07 13:00:00,-4.66,43,8.05,17.78
2020-02-07 14:00:00,28.42,96,1.72,17.65
2020-02-07 15:00:00,-6.67,82,5.63,6.2
2020-02-07 16:00:00,-0.44,29,11.7,16.02
2020-02-07 17:00:00,4.5,49,11.53,15.16
2020-02-07 18:00:00,-4.26,42,9.23,2.47
2020-02-07 19:00:00,23.58,78,14.87,11.22
2020-02-07 20:00:00,12.99,51,10.73,16.9
2020-02-07 21:00:00,0.08,52,14.59,9.88
2020-02-07 22:00:00,29.25,71,10.44,1.38
2020-02-07 23:00:00,26.77,78,3.42,8.17
2020-02-08 00:00:00,8.47,85,7.94,13.75
2020-02-08 01:00:00,5.51,43,6.72,3.23
2020-02-08 02:00:00,28.2,100,13.13,3.22
2020-02-08 03:00:00,28.26,23,3.6,16.6
2020-02-08 04:00:00,26.3,90,9.11,6.54
2020-02-08 05:00:00,21.84,32,7.06,16.6
2020-02-08 06:00:00,-7.82,86,2.43,5.22
2020-02-08 07:00:00,15.58,100,9.64,18.15
2020-02-08 08:00:00,13.18,48,11.53,18.61
2020-02-08 09:00:00,31.95,51,2.17,13.86
2020-02-08 10:00:00,-7.29,70,1.06,9.26
2020-02-08 11:00:00,28.08,39,8.78,9.26
2020-02-08 12:00:00,2.8,62,0.51,13.42
2020-02-08 13:00:00,12.83,23,13.99,18.64
2020-02-08 14:00:00,34.89,49,14.82,19.25
2020-02-08 15:00:00,-0.64,23,12.2,6.4
2020-02-08 16:00:00,27.47,90,6.32,16.68
2020-02-08 17:00:00,18.24,30,3.71,19.09
2020-02-08 18:00:00,0.88,29,3.65,0.46
2020-02-08 19:00:00,26.64,30,1.11,6.02
2020-02-08 20:00:00,29.53,30,14.05,4.78
2020-02-08 21:00:00,18.33,28,1.37,5.95
2020-02-08 22:00:00,-5.81,26,4.77,19.53
2020-02-08 23:00:00,16.84,32,2.7,3.83
2020-02-09 00:00:00,5.29,65,2.85,7.75
2020-02-09 01:00:00,16.9,52,2.82,6.38
2020-02-09 02:00:00,14.51,49,1.54,2.57
2020-02-09 03:00:00,-1.08,26,5.11,19.79
2020-02-09 04:00:00,-4.29,24,10.12,16.55
2020-02-09 05:00:00,10.18,38,1.4,2.14
2020-02-09 06:00:00,-8.52,79,5.93,14.54
2020-02-09 07:00:00,12.63,51,14.46,15.23
2020-02-09 08:00:00,-2.79,71,10.25,2.24
2020-02-09 09:00:00,-3.51,30,1.82,1.01
2020-02-09 10:00:00,26.97,90,14.93,12.08
2020-02-09 11:00:00,34.61,58,0.85,15.43
2020-02-09 12:00:00,10.37,34,6.32,6.42
2020-02-09 13:00:00,10.39,68,1.22,10.02
2020-02-09 14:00:00,-3.94,80,12.56,0.36
2020-02-09 15:00:00,-1.7,60,12.16,0.75
2020-02-09 16:00:00,12.84,85,14.81,18.68
2020-02-09 17:00:00,-8.91,49,0.78,2.77
2020-02-09 18:00:00,-2.1,21,6.31,19.08
2020-02-09 19:00:00,7.43,63,2.89,17.46
2020-02-09 20:00:00,29.02,57,5.91,6.01
2020-02-09 21:00:00,28.02,99,3.6,9.09
2020-02-09 22:00:00,0.58,80,8.21,8.21
2020-02-09 23:00:00,2.11,36,4.36,13.43
2020-02-10 00:00:00,2.2,74,1.25,13.03
2020-02-10 01:00:00,5.34,48,7.11,12.74
2020-02-10 02:00:00,34.64,33,0.95,7.24
2020-02-10 03:00:00,11.34,66,2.84,14.85
2020-02-10 04:00:00,-5.12,88,14.5,0.28
2020-02-10 05:00:00,27.53,51,3.4,5.67
2020-02-10 06:00:00,-7.91,28,10.98,3.83
2020-02-10 07:00:00,23.15,64,9.21,12.32
2020-02-10 08:00:00,29.06,24,2.39,10.38
2020-02-10 09:00:00,6.1,35,8.66,19.42
2020-02-10 10:00:00,25.11,28,14.32,6.53
2020-02-10 11:00:00,7.46,68,2.68,17.21
2020-02-10 12:00:00,-9.78,31,2.84,10.13
2020-02-10 13:00:00,7.25,49,8.57,5.15
2020-02-10 14:00:00,29.11,83,3.41,8.09
2020-02-10 15:00:00,27.46,28,12.83,9.87
2020-02-10 16:00:00,-4.0,72,13.0,15.89
2020-02-10 17:00:00,9.99,56,11.1,14.52
2020-02-10 18:00:00,3.87,29,4.48,1.62
2020-02-10 19:00:00,3.72,92,10.5,9.1
2020-02-10 20:00:00,11.5,64,11.25,1.23
2020-02-10 21:00:00,12.95,59,3.81,12.77
2020-02-10 22:00:00,29.94,80,12.1,16.8
2020-02-10 23:00:00,9.12,30,1.81,18.16
2020-02-11 00:00:00,5.8,85,2.61,0.19
2020-02-11 01:00:00,27.81,83,11.81,8.62
2020-02-11 02:00:00,-0.83,64,9.84,15.21
2020-02-11 03:00:00,8.32,79,7.3,17.42
2020-02-11 04:00:00,13.68,92,11.75,16.77
2020-02-11 05:00:00,10.45,99,9.12,6.28
2020-02-11 06:00:00,22.85,80,5.19,12.06
2020-02-11 07:00:00,10.94,54,8.11,12.63
2020-02-11 08:00:00,21.05,35,2.12,12.94
2020-02-11 09:00:00,8.12,86,8.59,1.36
2020-02-11 10:00:00,1.33,61,8.42,17.74
2020-02-11 11:00:00,4.97,22,9.69,8.82
2020-02-11 12:00:00,19.24,57,0.46,9.33
2020-02-11 13:00:00,13.77,86,13.56,18.65
2020-02-11 14:00:00,30.49,38,14.32,3.9
2020-02-11 15:00:00,18.44,25,8.33,18.05
2020-02-11 16:00:00,23.11,73,13.35,16.43
2020-02-11 17:00:00,-4.87,57,11.23,7.75
2020-02-11 18:00:00,-0.29,84,4.76,6.75
2020-02-11 19:00:00,-4.76,50,2.14,10.4
2020-02-11 20:00:00,25.94,77,11.87,6.31
2020-02-11 21:00:00,25.91,32,11.78,4.49
2020-02-11 22:00:00,-0.19,93,4.55,4.76
2020-02-11 23:00:00,14.8,37,13.61,7.66
2020-02-12 00:00:00,-9.35,21,3.0,2.33
2020-02-12 01:00:00,-4.67,22,2.12,6.06
2020-02-12 02:00:00,15.1,20,4.97,8.84
2020-02-12 03:00:00,3.32,76,10.68,17.56
2020-02-12 04:00:00,13.0,25,10.65,0.87
2020-02-12 05:00:00,10.98,90,5.39,11.73
2020-02-12 06:00:00,13.21,30,12.95,17.96
2020-02-12 07:00:00,5.93,34,2.27,0.2
2020-02-12 08:00:00,2.03,44,5.73,11.7
2020-02-12 09:00:00,8.99,85,0.23,3.94
2020-02-12 10:00:00,-8.2,37,0.81,5.24
2020-02-12 11:00:00,26.97,39,4.68,8.83
2020-02-12 12:00:00,8.14,46,10.61,2.46
2020-02-12 13:00:00,-3.46,95,3.32,18.0
2020-02-12 14:00:00,30.55,73,9.2,17.88
2020-02-12 15:00:00,18.67,62,10.52,16.08
2020-02-12 16:00:00,1.82,54,6.27,1.46
